Customer ID,Tenure,Geography ID,Completed tutorial,Subscription ID,Role,Company ID,Rating,Theme,Original Score
10017551,13,1,yes,2,2,1,High,services,8
10017552,26,1,no,2,3,1,High,price,6
10017553,7,2,yes,1,2,2,High,reliability,7
10017554,25,3,no,2,2,2,High,features,6
10017555,24,2,no,2,2,2,High,features,9
10017556,27,2,no,2,2,3,High,design,8
10017557,18,1,yes,2,3,2,High,features,9
10017558,5,1,no,1,2,2,High,reliability,6
10017559,19,3,no,2,2,1,High,other,8
10017560,20,4,yes,2,2,3,High,services,6
10017561,6,1,yes,1,2,1,High,features,10
10017562,24,1,no,2,2,2,High,price,6
10017563,28,1,no,1,2,2,High,reliability,10
10017564,13,1,no,2,2,2,High,price,6
10017565,1,4,no,2,2,2,High,features,10
10017566,19,1,yes,2,2,2,High,reliability,10
10017567,16,1,yes,2,2,1,High,features,9
10017568,26,1,yes,2,2,2,High,price,10
10017569,26,1,yes,2,3,2,High,reliability,8
10017570,26,4,no,2,2,2,High,price,6
10017571,22,1,no,2,2,3,High,services,9
10017572,29,3,no,2,3,2,High,price,9
10017573,24,3,yes,2,3,2,High,price,8
10017574,27,3,no,2,3,2,High,price,6
10017575,26,3,no,2,3,3,High,security,8
10017576,23,3,yes,2,2,3,High,security,7
10017577,27,3,no,2,2,3,High,price,8
10017578,18,1,yes,2,3,2,High,price,8
10017579,10,3,no,2,3,1,High,navigation,7
10017580,29,3,no,2,2,2,High,reliability,8
10017581,18,1,no,2,2,3,High,services,10
10017582,9,1,yes,2,2,2,High,price,8
10017583,15,1,no,2,2,2,High,services,9
10017584,7,4,yes,2,2,3,High,price,8
10017585,29,3,no,2,3,1,High,speed,10
10017586,17,1,no,1,2,2,High,speed,6
10017587,10,1,no,2,3,2,High,price,8
10017589,4,1,no,1,2,3,High,reliability,6
10017590,28,3,yes,2,2,1,High,price,6
10017591,19,3,no,2,2,2,High,price,7
10017592,14,1,no,2,2,2,High,features,8
10017593,19,1,yes,1,2,2,High,services,7
10017594,14,1,no,2,2,2,High,other,7
10017595,27,1,no,2,2,2,High,reliability,10
10017596,22,1,no,2,2,1,High,speed,7
10017597,11,1,yes,2,2,2,High,price,9
10017598,29,1,no,2,2,2,High,services,7
10017599,12,4,yes,2,3,2,High,speed,7
10017600,7,1,no,2,2,2,High,features,9
10017601,6,3,yes,2,2,2,High,price,8
10017602,13,4,yes,2,2,2,High,services,6
10017603,17,1,yes,2,2,1,High,services,6
10017604,4,1,yes,2,2,2,High,features,8
10017606,1,1,yes,2,2,2,High,services,8
10017607,5,1,no,1,2,1,High,price,9
10017608,18,2,no,2,3,2,High,speed,7
10017609,14,3,no,2,2,2,High,price,7
10017610,20,2,yes,1,2,2,High,speed,9
10017611,12,2,no,2,2,2,High,other,10
10017612,8,1,yes,2,2,1,High,features,10
10017613,24,1,yes,2,2,2,High,services,9
10017614,17,1,yes,1,2,3,High,reliability,10
10017615,13,3,yes,2,2,2,High,navigation,10
10017617,16,1,no,2,2,2,High,security,10
10017618,27,1,no,2,2,2,High,navigation,10
10017619,18,3,no,2,2,2,High,security,10
10017620,6,1,yes,2,2,2,High,speed,9
10017621,25,3,no,1,2,2,High,price,10
10017622,17,1,no,2,2,2,High,reliability,6
10017623,20,1,no,2,3,3,High,security,7
10017624,27,3,yes,2,3,2,High,support,10
10017625,10,2,no,2,3,2,High,speed,7
10017626,1,1,no,2,3,2,High,speed,7
10017627,5,1,no,2,2,2,High,security,6
10017628,15,1,yes,2,2,2,High,other,8
10017629,26,1,yes,2,3,1,High,reliability,10
10017630,17,2,yes,2,2,3,High,features,6
10017631,6,2,no,2,2,2,High,speed,7
10017632,17,4,no,2,2,2,High,price,7
10017634,29,2,no,2,2,2,High,speed,9
10017635,7,4,yes,2,2,2,High,features,7
10017636,27,4,yes,2,2,3,High,price,8
10017637,17,2,no,1,2,2,High,speed,7
10017638,13,1,no,2,3,1,High,services,8
10017639,16,3,yes,1,2,2,High,price,10
10017640,7,2,no,2,2,2,High,speed,10
10017641,4,1,no,2,2,1,High,navigation,6
10017642,3,2,no,2,2,1,High,speed,6
10017644,21,2,no,1,2,1,High,speed,7
10017645,18,1,yes,2,2,2,High,price,8
10017646,28,2,no,1,2,2,High,speed,7
10017647,4,2,yes,2,2,2,High,features,8
10017648,12,1,yes,2,2,2,High,price,6
10017649,24,1,no,1,2,1,High,reliability,6
10017650,2,2,no,1,2,2,High,speed,6
10017651,10,1,no,2,2,3,High,speed,6
10017652,28,1,no,2,3,2,High,security,8
10017653,9,2,no,2,2,2,High,speed,8
10017654,4,1,yes,2,2,2,High,services,9
10017655,17,1,yes,2,2,2,High,price,10
10017656,5,3,yes,2,2,2,High,support,9
10017657,2,1,yes,2,2,2,High,services,8
10017658,21,3,yes,2,2,3,High,price,9
10017659,27,1,yes,1,2,2,High,services,6
10017660,27,1,yes,2,2,1,High,price,10
10017661,27,1,yes,2,2,2,High,features,8
10017662,11,1,no,2,2,2,High,speed,6
10017663,15,2,yes,2,2,1,High,speed,6
10017664,17,1,no,2,2,2,High,navigation,7
10017665,10,1,yes,2,2,1,High,price,9
10017666,1,3,no,2,3,1,High,speed,6
10017667,19,1,yes,2,2,3,High,features,7
10017668,10,2,yes,2,2,1,High,speed,10
10017669,10,1,yes,2,2,2,High,reliability,6
10017670,21,1,no,2,2,1,High,reliability,7
10017671,26,2,no,2,2,1,High,speed,9
10017672,1,3,no,2,2,2,High,speed,8
10017673,11,2,yes,2,2,2,High,speed,7
10017674,21,2,no,2,2,2,High,speed,7
10017675,18,2,yes,2,2,2,High,speed,8
10017676,24,1,no,2,2,2,High,other,6
10017677,15,1,yes,1,2,2,High,reliability,6
10017678,25,1,no,2,3,2,High,services,8
10017679,27,3,yes,2,2,2,High,price,8
10017680,17,1,no,2,2,2,High,features,6
10017681,2,3,no,2,2,2,High,security,7
10017683,7,3,no,2,2,2,High,price,9
10017684,14,1,no,2,2,2,High,speed,7
10017685,4,4,no,2,3,2,High,governance,10
10017686,9,1,yes,2,2,1,High,speed,6
10017687,6,2,no,2,2,2,High,speed,10
10017688,7,2,yes,2,2,2,High,speed,6
10017689,14,3,yes,2,2,2,High,price,6
10017690,2,1,yes,1,2,2,High,services,8
10017691,10,2,no,2,2,2,High,speed,9
10017693,26,2,no,1,2,1,High,design,9
10017694,6,2,yes,2,2,2,High,speed,10
10017695,24,1,yes,2,2,2,High,price,10
10017696,7,2,yes,1,2,2,High,speed,7
10017697,2,1,yes,2,2,1,High,price,7
10017699,21,3,yes,1,3,2,High,price,10
10017700,15,2,yes,2,2,3,High,features,9
10017701,22,1,no,2,2,2,High,features,7
10017702,10,3,no,2,2,3,High,design,8
10017703,17,2,yes,2,2,2,High,speed,9
10017705,22,1,yes,2,2,2,High,reliability,10
10017706,6,1,no,2,3,2,High,services,8
10017707,8,3,yes,2,2,3,High,price,9
10017708,11,3,no,2,2,3,High,other,7
10017709,21,2,yes,2,2,2,High,speed,7
10017710,29,1,no,2,3,1,High,features,7
10017711,12,3,yes,1,2,2,High,security,9
10017712,26,1,yes,2,2,1,High,services,9
10017713,16,1,yes,2,2,3,High,price,9
10017714,12,1,no,2,3,2,High,price,10
10017716,29,2,no,2,2,2,High,speed,6
10017717,3,1,yes,1,2,2,High,services,10
10017718,15,1,yes,2,2,2,High,navigation,8
10017719,27,1,yes,2,2,2,High,services,6
10017720,7,1,yes,1,2,2,High,services,8
10017721,10,1,yes,1,2,2,High,services,8
10017722,16,1,no,2,2,1,High,price,9
10017723,4,3,yes,1,2,2,High,services,7
10017724,12,3,yes,2,2,2,High,price,6
10017725,29,1,no,2,2,2,High,support,9
10017726,2,2,yes,2,2,3,High,speed,6
10017727,10,1,yes,1,2,3,High,design,6
10017728,21,1,yes,2,2,2,High,services,9
10017729,15,1,no,1,2,2,High,features,8
10017730,6,3,yes,1,2,2,High,price,6
10017731,10,1,no,2,2,2,High,security,6
10017732,1,1,no,2,2,2,High,features,7
10017733,1,1,no,2,2,2,High,reliability,6
10017734,2,1,yes,1,2,2,High,price,10
10017735,7,1,no,2,2,2,High,navigation,6
10017736,16,2,yes,1,2,2,High,features,6
10017737,1,2,yes,1,2,2,High,speed,6
10017738,3,1,no,2,2,2,High,navigation,10
10017739,3,2,no,2,2,1,High,speed,6
10017740,7,2,no,2,2,2,High,speed,10
10017741,22,1,no,2,2,2,High,security,6
10017742,8,2,yes,2,2,1,High,speed,6
10017743,20,1,yes,2,2,3,High,services,10
10017744,28,3,no,2,2,3,High,services,7
10017745,20,1,yes,2,2,2,High,price,10
10017746,20,4,yes,2,2,1,High,reliability,10
10017747,2,2,no,2,2,1,High,speed,7
10017748,12,1,no,2,3,2,High,price,7
10017749,25,1,no,1,2,2,High,features,8
10017750,10,4,no,2,3,2,High,price,7
10017751,8,1,no,2,2,2,High,price,10
10017752,26,1,no,2,2,2,High,reliability,9
10017753,2,3,no,2,3,2,High,reliability,8
10017754,22,2,no,2,2,2,High,other,10
10017755,7,1,yes,1,2,2,High,features,6
10017756,17,4,no,2,3,2,High,governance,7
10017757,7,2,yes,2,2,3,High,speed,6
10017758,24,2,no,1,2,2,High,speed,9
10017759,9,3,yes,2,3,2,High,price,8
10017760,22,2,no,2,2,2,High,features,9
10017761,16,2,no,2,2,1,High,design,8
10017762,6,1,no,1,3,2,High,features,8
10017763,13,2,yes,2,2,2,High,speed,10
10017764,1,2,yes,2,2,2,High,features,9
10017765,3,2,no,2,3,2,High,speed,9
10017766,12,1,yes,1,2,1,High,reliability,7
10017767,18,2,yes,2,2,3,High,reliability,8
10017768,20,1,yes,2,2,3,High,price,8
10017769,8,2,yes,1,2,2,High,features,10
10017770,22,1,no,1,2,2,High,reliability,8
10017771,28,1,yes,1,2,3,High,speed,8
10017772,18,2,yes,2,3,2,High,speed,9
10017773,7,1,yes,2,2,2,High,price,9
10017774,3,2,no,2,3,1,High,support,10
10017775,39,2,yes,2,2,2,High,speed,9
10017776,5,3,yes,2,2,2,High,price,7
10017777,9,1,no,2,2,2,High,reliability,6
10017779,6,2,yes,2,2,2,High,speed,10
10017780,4,4,yes,2,3,2,High,price,9
10017781,13,2,yes,1,2,3,High,support,6
10017782,14,3,no,2,2,2,High,price,10
10017783,12,2,no,2,2,2,High,design,6
10017784,4,2,yes,2,2,2,High,speed,10
10017785,9,1,yes,2,3,2,High,price,7
10017786,13,4,yes,1,2,3,High,features,7
10017787,6,4,yes,1,2,2,High,design,9
10017789,6,3,no,2,2,1,High,price,7
10017790,3,4,yes,2,3,2,High,services,9
10017791,19,2,no,2,2,1,High,speed,10
10017792,6,1,yes,1,2,2,High,price,9
10017793,14,1,no,1,2,2,High,reliability,10
10017794,18,4,yes,2,2,1,High,price,6
10017795,14,2,no,2,2,2,High,support,8
10017796,12,3,yes,2,2,2,High,price,6
10017797,18,2,yes,2,2,1,High,speed,9
10017798,13,2,yes,2,2,2,High,speed,8
10017799,34,1,yes,2,2,2,High,services,10
10017801,23,1,no,2,2,1,High,price,7
10017802,28,3,yes,1,3,2,High,price,7
10017803,8,1,yes,2,2,2,High,services,7
10017804,8,2,no,2,2,2,High,speed,10
10017805,28,4,yes,2,2,2,High,speed,8
10017806,24,3,yes,2,3,2,High,navigation,8
10017807,6,1,yes,2,3,2,High,services,10
10017808,12,1,no,2,2,2,High,reliability,10
10017809,8,1,yes,1,2,3,High,features,7
10017810,2,1,no,2,2,3,High,price,9
10017811,5,2,no,2,3,2,High,features,6
10017812,8,2,yes,2,2,2,High,support,8
10017813,16,2,no,2,2,2,High,speed,6
10017815,10,3,no,2,2,2,High,price,7
10017816,5,1,yes,2,2,1,High,services,10
10017817,16,1,yes,2,2,1,High,features,9
10017818,28,1,no,2,3,1,High,features,8
10017819,5,1,no,2,2,2,High,reliability,9
10017820,9,1,yes,2,2,2,High,services,10
10017821,27,1,no,2,2,3,High,services,10
10017822,10,1,yes,1,2,2,High,price,9
10017823,9,1,yes,2,2,2,High,price,8
10017824,3,2,yes,2,2,3,High,speed,6
10017825,9,2,yes,2,2,1,High,speed,9
10017826,15,1,no,1,2,2,High,design,8
10017827,18,2,yes,2,2,1,High,features,10
10017828,10,3,yes,2,2,2,High,services,10
10017829,14,2,no,2,3,1,High,speed,9
10017830,17,1,yes,2,2,2,High,price,9
10017831,8,2,yes,2,2,3,High,speed,10
10017832,20,1,no,1,2,1,High,services,8
10017833,5,2,no,2,2,2,High,speed,8
10017834,14,1,yes,2,2,2,High,features,10
10017835,6,2,no,2,3,2,High,speed,7
10017836,18,3,no,2,2,2,High,support,10
10017837,43,1,no,1,2,1,High,reliability,6
10017838,8,4,yes,2,2,1,High,services,7
10017839,2,2,yes,2,2,1,High,speed,10
10017840,22,2,no,2,2,2,High,speed,6
10017841,21,2,yes,2,2,3,High,speed,10
10017842,6,1,no,1,3,2,High,price,9
10017843,12,1,no,2,3,2,High,price,8
10017844,1,4,yes,2,3,2,High,price,7
10017845,1,1,no,2,2,1,High,features,9
10017846,11,2,no,2,2,1,High,speed,6
10017847,16,1,yes,2,2,3,High,features,6
10017849,27,1,no,2,2,2,High,reliability,6
10017850,27,4,no,2,3,2,High,price,6
10017851,17,2,no,2,2,1,High,speed,7
10017852,23,1,no,2,2,2,High,features,9
10017853,15,2,yes,2,2,1,High,support,7
10017854,8,3,no,2,2,2,High,price,10
10017855,22,1,yes,2,3,1,High,features,9
10017856,8,2,no,1,2,3,High,support,6
10017857,7,1,no,2,2,2,High,support,8
10017858,12,1,yes,1,2,2,High,services,10
10017859,18,1,yes,1,3,1,High,features,10
10017860,23,2,yes,2,2,2,High,speed,8
10017861,21,1,yes,2,2,1,High,reliability,9
10017862,12,3,no,2,3,1,High,price,10
10017863,29,1,no,2,3,2,High,features,10
10017864,11,1,yes,2,2,2,High,support,8
10017865,27,3,no,2,3,2,High,other,8
10017866,16,1,yes,2,2,2,High,services,9
10017867,17,4,yes,2,3,1,High,features,7
10017868,28,1,no,2,2,1,High,navigation,7
10017869,14,4,no,2,3,2,High,features,9
10017870,29,2,yes,1,2,2,High,support,8
10017871,19,3,yes,2,2,2,High,price,8
10017872,17,1,no,2,3,2,High,price,10
10017873,14,2,no,2,3,2,High,support,8
10017875,16,1,yes,2,2,2,High,features,8
10017876,56,1,no,1,2,3,High,security,9
10017877,21,3,yes,2,2,3,High,price,6
10017878,1,1,yes,1,2,2,High,price,10
10017879,6,1,yes,2,2,2,High,price,9
10017880,7,2,yes,1,2,3,High,speed,6
10017881,24,3,yes,2,2,1,High,price,8
10017882,16,1,yes,2,2,1,High,speed,9
10017883,13,1,yes,2,3,1,High,reliability,7
10017884,26,1,no,2,2,2,High,services,9
10017885,29,2,no,1,2,2,High,features,9
10017886,15,2,yes,2,3,2,High,security,7
10017887,13,1,no,2,2,3,High,price,8
10017888,17,1,no,2,3,2,High,reliability,9
10017889,27,3,no,1,3,2,High,reliability,7
10017890,11,2,yes,2,2,3,High,features,7
10017891,17,1,yes,1,2,2,High,reliability,9
10017892,25,3,yes,2,2,2,High,services,10
10017893,16,3,yes,1,2,3,High,price,6
10017894,22,1,no,2,2,1,High,navigation,8
10017895,11,3,yes,2,3,2,High,price,10
10017896,8,2,yes,2,3,1,High,speed,8
10017897,16,1,yes,2,2,2,High,services,10
10017898,20,3,yes,1,2,2,High,price,10
10017899,26,3,yes,2,2,1,High,speed,7
10017900,15,2,yes,2,2,2,High,features,6
10017901,27,4,no,2,2,1,High,price,8
10017903,17,1,no,2,2,2,High,services,10
10017904,8,3,yes,2,2,2,High,price,6
10017905,19,1,no,2,2,1,High,services,6
10017906,25,1,no,2,2,2,High,services,7
10017907,56,1,no,2,2,3,High,security,10
10017908,15,3,no,1,2,2,High,security,7
10017909,27,1,yes,2,2,1,High,speed,9
10017910,8,1,yes,2,2,2,High,services,8
10017911,10,1,no,2,3,2,High,reliability,10
10017912,15,2,no,2,2,2,High,features,10
10017913,5,1,no,1,2,2,High,price,9
10017914,15,1,no,2,2,2,High,price,7
10017915,18,1,no,2,2,2,High,reliability,10
10017916,1,3,yes,2,2,2,High,price,6
10017917,14,1,no,1,2,2,High,services,8
10017918,5,1,yes,2,2,2,High,other,9
10017919,16,2,yes,1,2,2,High,speed,7
10017920,5,2,no,2,2,2,High,design,9
10017921,7,3,no,2,3,1,High,reliability,7
10017922,29,1,yes,2,2,2,High,price,7
10017923,19,4,no,2,2,2,High,price,8
10017924,6,2,no,1,3,2,High,features,7
10017925,28,2,yes,1,2,3,High,speed,7
10017926,14,1,yes,2,3,2,High,features,9
10017927,27,1,yes,1,2,3,High,services,10
10017928,21,4,no,2,2,2,High,speed,10
10017929,1,2,yes,2,2,2,High,speed,7
10017930,25,1,yes,2,3,2,High,price,8
10017931,10,2,yes,2,2,2,High,speed,9
10017932,8,2,no,2,2,2,High,design,8
10017933,60,1,no,2,3,2,High,security,6
10017934,14,3,yes,2,2,2,High,navigation,7
10017935,4,2,no,2,2,1,High,navigation,6
10017936,19,1,yes,1,2,1,High,features,6
10017937,3,1,no,1,3,2,High,features,7
10017938,18,1,yes,2,2,2,High,reliability,10
10017939,23,1,no,1,2,2,High,price,10
10017941,10,1,no,2,3,2,High,reliability,6
10017943,29,3,no,2,3,2,High,price,6
10017944,22,1,no,1,2,2,High,support,10
10017946,3,1,no,1,2,2,High,features,10
10017947,3,1,no,2,2,2,High,price,10
10017948,3,1,no,2,2,3,High,navigation,9
10017949,25,2,yes,1,2,1,High,speed,10
10017950,4,1,no,2,2,2,High,price,7
10017951,22,1,no,2,2,2,High,price,7
10017952,27,1,no,1,3,2,High,price,10
10017953,6,1,yes,2,2,2,High,services,10
10017954,20,1,yes,1,2,2,High,price,9
10017955,2,2,yes,2,2,2,High,speed,10
10017956,7,2,no,2,3,2,High,speed,10
10017957,3,2,yes,2,2,2,High,speed,9
10017958,5,3,no,1,2,1,High,price,8
10017959,9,4,yes,1,2,2,High,price,8
10017960,14,1,no,1,2,1,High,reliability,10
10017962,4,1,no,2,2,3,High,reliability,6
10017963,15,1,no,2,2,2,High,features,10
10017964,24,1,yes,2,2,1,High,usability,7
10017966,5,1,yes,1,2,2,High,navigation,7
10017967,21,1,no,2,3,2,High,other,8
10017968,28,1,no,2,3,2,High,navigation,6
10017969,12,1,yes,1,2,2,High,reliability,9
10017970,23,1,yes,1,2,2,High,reliability,6
10017971,12,1,yes,2,3,2,High,navigation,6
10017972,9,1,yes,1,2,2,High,reliability,10
10017973,1,4,no,1,2,1,High,security,6
10017974,14,1,yes,1,2,2,High,price,7
10017975,10,1,yes,2,2,2,High,services,9
10017977,11,1,no,1,2,3,High,reliability,9
10017978,20,1,yes,2,2,2,High,navigation,8
10017979,22,1,no,2,2,1,High,navigation,7
10017980,17,1,no,2,2,2,High,reliability,8
10017981,29,1,no,1,2,3,High,features,8
10017982,25,2,no,2,2,2,High,services,9
10017983,5,2,no,2,2,2,High,speed,8
10017984,12,2,no,2,2,2,High,speed,6
10017985,10,2,yes,2,2,2,High,speed,10
10017987,7,1,no,2,2,2,High,speed,7
10017988,28,2,no,2,2,2,High,speed,8
10017989,10,2,no,2,2,2,High,speed,8
10017990,14,2,no,2,2,1,High,support,7
10017991,23,2,no,2,2,2,High,other,9
10017992,10,2,no,2,2,2,High,speed,6
10017993,23,2,no,1,2,2,High,speed,9
10017994,15,2,no,2,2,2,High,speed,6
10017995,23,1,yes,2,2,2,High,features,10
10017996,22,2,no,2,2,2,High,speed,8
10017997,11,1,no,2,2,2,High,features,7
10017998,16,1,no,2,2,2,High,features,8
10017999,28,1,no,2,2,2,High,reliability,8
10018000,14,1,no,2,2,2,High,features,6
10018001,29,4,no,2,2,2,High,governance,9
10018002,19,1,no,2,2,3,High,speed,6
10018003,13,1,no,2,2,2,High,features,10
10018004,16,2,no,2,2,2,High,speed,9
10018006,20,3,no,2,2,2,High,reliability,9
10018007,27,1,no,2,2,3,High,features,9
10018008,56,1,no,2,2,2,High,security,10
10018009,11,2,no,2,2,1,High,features,6
10018010,6,1,no,1,2,2,High,speed,9
10018011,5,2,no,1,2,3,High,features,7
10018012,25,4,no,2,2,2,High,price,9
10018013,20,2,no,2,2,3,High,speed,6
10018014,18,2,no,2,2,2,High,features,9
10018015,15,1,no,2,2,2,High,reliability,8
10018016,26,2,no,2,2,2,High,speed,6
10018017,20,1,no,2,2,2,High,support,6
10018018,2,1,yes,2,2,2,High,speed,6
10018019,15,1,yes,1,1,2,High,features,9
10018020,20,2,no,2,2,1,High,features,10
10018021,24,1,no,1,2,2,High,price,10
10018022,15,2,no,2,2,2,High,speed,6
10018023,27,4,no,2,2,2,High,price,8
10018024,25,3,no,2,2,2,High,price,9
10018025,16,1,no,2,2,1,High,features,8
10018026,4,1,no,2,2,3,High,features,7
10018027,25,3,yes,2,2,2,High,price,10
10018028,4,2,no,2,2,2,High,speed,6
10018029,17,1,no,2,1,2,High,features,10
10018030,13,3,no,2,2,2,High,price,8
10018031,22,2,no,2,2,2,High,speed,6
10018032,26,1,no,2,2,2,High,price,10
10018033,22,3,no,2,2,2,High,price,10
10018034,28,1,no,2,2,2,High,services,9
10018035,19,2,no,2,2,2,High,other,10
10018036,25,2,no,2,2,2,High,speed,6
10018037,24,2,no,2,2,3,High,speed,7
10018038,20,2,no,2,2,1,High,features,8
10018039,8,4,no,2,2,2,High,governance,8
10018040,22,2,no,2,2,2,High,speed,6
10018041,16,3,no,2,2,2,High,price,10
10018042,25,1,no,2,2,2,High,support,6
10018043,5,2,no,2,2,2,High,speed,8
10018044,10,2,no,2,2,1,High,speed,10
10018045,4,4,no,2,2,2,High,governance,10
10018046,14,1,no,2,2,2,High,support,9
10018048,28,3,no,2,2,2,High,price,9
10018049,1,2,no,2,2,1,High,speed,9
10018050,17,2,yes,2,2,1,High,speed,6
10018051,6,1,no,2,2,2,High,navigation,10
10018053,14,1,no,1,2,1,High,features,10
10018054,56,1,no,2,1,2,High,features,6
10018055,2,1,no,2,2,2,High,features,10
10018056,16,2,yes,1,2,2,High,speed,9
10018057,26,1,no,2,2,2,High,price,10
10018058,9,1,no,2,2,2,High,reliability,7
10018059,23,3,yes,2,2,2,High,services,7
10018060,10,3,no,2,2,2,High,navigation,10
10018061,23,1,no,2,2,2,High,services,9
10018062,14,3,no,2,2,2,High,price,9
10018063,29,3,no,2,2,2,High,other,10
10018064,16,2,no,2,2,3,High,security,8
10018065,11,1,no,2,2,3,High,navigation,7
10018066,11,2,no,2,2,2,High,speed,10
10018067,18,1,no,2,2,2,High,price,8
10018068,18,3,no,2,2,2,High,security,7
10018069,18,4,no,1,2,2,High,other,7
10018070,20,1,no,2,2,1,High,features,9
10018071,24,1,no,2,2,2,High,features,6
10018072,26,1,yes,2,2,2,High,speed,7
10018073,7,2,no,2,2,1,High,navigation,8
10018074,28,3,yes,1,2,2,High,price,6
10018075,13,1,no,2,2,2,High,features,9
10018076,1,2,no,2,2,2,High,speed,6
10018077,2,1,no,2,2,2,High,speed,8
10018078,24,1,no,2,2,2,High,security,8
10018079,17,1,no,2,2,2,High,features,10
10018080,21,2,no,2,2,2,High,features,6
10018081,16,1,no,2,2,2,High,features,6
10018082,22,1,no,2,2,1,High,features,10
10018083,14,2,no,2,2,2,High,features,8
10018084,54,3,no,2,2,2,High,price,7
10018085,14,2,no,2,2,2,High,reliability,6
10018086,53,4,no,2,2,2,High,governance,7
10018087,13,2,no,2,2,2,High,speed,6
10018088,27,3,no,2,2,2,High,price,10
10018089,5,1,no,2,2,2,High,navigation,7
10018090,5,1,no,2,2,2,High,price,6
10018091,19,1,no,1,2,2,High,price,10
10018092,18,2,no,2,2,1,High,speed,6
10018093,16,2,no,2,2,2,High,features,9
10018094,20,1,no,2,2,2,High,reliability,7
10018095,11,1,no,2,2,2,High,reliability,8
10018096,28,4,no,2,2,2,High,governance,10
10018097,18,4,no,2,2,2,High,governance,10
10018098,5,2,no,2,2,2,High,speed,7
10018099,23,1,no,2,2,2,High,support,6
10018100,7,2,no,2,2,1,High,speed,9
10018101,28,1,no,2,2,2,High,reliability,10
10018102,13,2,no,2,2,2,High,speed,8
10018103,17,1,yes,1,2,2,High,features,7
10018104,22,1,no,1,2,2,High,price,8
10018105,26,2,no,2,2,2,High,speed,8
10018106,9,1,no,2,2,2,High,price,8
10018107,7,1,yes,2,2,2,High,speed,7
10018108,3,2,no,2,2,2,High,speed,8
10018109,29,1,no,2,2,2,High,services,6
10018110,16,1,yes,1,2,2,High,features,7
10018111,12,2,yes,1,2,2,High,speed,10
10018112,21,1,no,1,2,1,High,features,8
10018113,13,3,no,2,2,2,High,price,9
10018114,8,2,no,2,2,2,High,services,6
10018115,24,1,no,1,2,2,High,price,7
10018116,27,2,no,2,2,2,High,speed,7
10018117,12,2,no,2,2,2,High,speed,6
10018118,20,1,no,2,2,2,High,features,7
10018119,2,1,yes,2,2,2,High,features,9
10018120,28,3,yes,1,2,2,High,price,9
10018121,4,1,no,2,2,2,High,services,8
10018122,14,2,yes,2,2,2,High,speed,7
10018123,11,1,no,2,2,2,High,reliability,10
10018124,25,1,no,2,2,2,High,features,10
10018125,11,3,yes,2,2,2,High,services,10
10018126,51,4,yes,1,2,2,High,design,10
10018127,26,1,no,2,2,2,High,security,10
10018128,28,1,no,2,2,2,High,features,6
10018129,20,1,yes,1,2,2,High,reliability,9
10018130,22,1,no,2,2,2,High,design,7
10018131,22,2,no,2,2,1,High,speed,8
10018132,21,2,yes,2,2,1,High,features,9
10018133,9,1,no,1,2,3,High,security,10
10018134,13,1,no,1,2,2,High,features,7
10018135,28,1,no,2,2,2,High,support,7
10018136,22,1,no,2,2,2,High,features,10
10018137,1,3,no,2,2,2,High,reliability,6
10018138,8,2,no,2,2,2,High,speed,7
10018139,14,4,no,2,2,2,High,price,7
10018140,12,1,no,1,2,2,High,features,6
10018141,8,1,no,2,2,3,High,features,10
10018142,7,1,no,2,2,2,High,governance,7
10018143,6,1,no,1,2,2,High,services,9
10018144,20,1,no,2,2,3,High,features,9
10018145,23,1,no,1,2,2,High,reliability,8
10018146,50,1,no,2,2,2,High,support,9
10018147,26,1,no,2,2,1,High,speed,10
10018148,27,2,no,2,2,1,High,support,7
10018149,23,1,yes,2,2,3,High,features,6
10018150,10,2,no,2,2,2,High,speed,10
10018151,6,1,no,1,2,2,High,reliability,10
10018152,18,1,no,2,2,2,High,features,8
10018153,17,2,no,2,2,2,High,speed,6
10018154,22,1,yes,1,2,2,High,price,9
10018155,29,2,no,2,2,2,High,speed,8
10018156,7,1,no,2,2,2,High,features,7
10018157,6,1,no,2,2,2,High,features,9
10018158,11,1,no,2,2,2,High,speed,8
10018159,52,1,yes,2,2,2,High,price,6
10018160,15,2,no,2,2,2,High,speed,10
10018161,10,1,no,2,2,2,High,security,7
10018162,20,2,yes,2,2,2,High,speed,9
10018163,5,2,no,2,2,2,High,speed,9
10018164,26,2,no,2,2,2,High,speed,7
10018165,26,3,no,2,2,2,High,price,6
10018166,7,1,no,2,2,2,High,security,6
10018167,20,1,no,2,2,2,High,security,8
10018168,26,1,no,2,2,2,High,price,9
10018169,12,2,no,2,2,1,High,speed,6
10018170,4,1,no,2,2,2,High,features,6
10018171,21,3,no,2,2,2,High,other,10
10018172,7,1,yes,2,2,2,High,services,9
10018173,29,1,yes,2,2,2,High,features,10
10018174,15,1,no,2,2,1,High,features,7
10018175,14,1,no,1,2,3,High,features,10
10018176,14,3,no,2,2,2,High,price,6
10018177,20,1,yes,2,2,2,High,features,8
10018178,26,3,no,1,2,2,High,price,6
10018179,10,1,no,2,2,2,High,services,7
10018180,15,2,no,2,2,1,High,features,10
10018181,13,1,yes,2,2,2,High,features,6
10018182,15,4,no,2,2,2,High,security,6
10018183,10,1,no,2,2,3,High,features,6
10018184,7,3,no,1,2,2,High,reliability,10
10018185,16,1,no,2,2,3,High,features,9
